,sample,imageHash,MeanIntensity_r_mean,MeanIntensity_g_mean,MeanIntensity_b_mean,StdIntensity_r_mean,StdIntensity_g_mean,StdIntensity_b_mean,Area_mean,Solidity_mean,Perimeter_mean,Eccentricity_mean,Orientation_mean,MajorAxisLength_mean,MinorAxisLength_mean,MeanIntensity_r_std,MeanIntensity_g_std,MeanIntensity_b_std,StdIntensity_r_std,StdIntensity_g_std,StdIntensity_b_std,Area_std,Solidity_std,Perimeter_std,Eccentricity_std,Orientation_std,MajorAxisLength_std,MinorAxisLength_std
681,BAP349,b957f7e6fadc14f9dc584aa462b011972af1f206,37262.462119622665,31447.36285111443,29224.77855038914,15300.618421997533,13593.930932269855,11702.658627063713,1913.4545454545455,0.923929871223654,193.19163636363638,0.47310440722590746,5.964176217140679,52.99596858307826,46.44375164756446,1451.5496405201754,1437.9355361486353,1394.9887870630416,668.459685944191,658.9914755362653,758.3492502365175,218.92132252146075,0.06657695380559958,63.98975236004252,0.07575106046294196,40.763524147972014,3.392223484451814,3.122094932889983
682,BAP350,0b59c8d2669dd7d37fa7ae7336204bd3c5749935,11345.799728273416,11737.302943255054,13769.244520145006,1638.883977219302,1508.9571513963162,1414.587823819966,237.75,0.7750101497526427,85.79415625000001,0.6133901916826058,14.334210604259265,24.674630771961617,16.90429232664699,2460.5961287593805,2140.9709700763738,2041.0628558283242,2911.903024863855,2458.9267460645765,2003.3402446203982,31.021324611388884,0.16857184158543123,25.78886663898174,0.26156954900855867,52.53124271032084,5.542376657756449,2.1798129289657333
683,BAP350,da2b3697ab1525555b9809719c07c02a12b5cc6e,31031.00390583276,19435.923150430117,15078.554095700383,10411.537752300505,7361.642949904006,5154.347577008107,1288.4074074074074,0.9688965145180285,131.6900740740741,0.6997899121723733,-20.21991966858223,48.25227247544944,34.178452706274555,1551.84925101638,1414.3131698163754,1203.0914277556553,1145.120674001884,996.6619569547906,641.2766091960635,140.97633714679793,0.006412834358722518,8.795263419004947,0.0567848833705663,42.43917101512595,3.13040230487461,2.2811587155997097
684,BAP351,a46ebbee7a12025a8aba880a3642c44e633cab02,30216.258314571205,18530.445580556996,15255.593538976147,9771.941878859485,6806.278031718518,5330.643788459046,1241.7619047619048,0.9689996557565805,128.72609523809527,0.6881548573935362,-4.4122693817029655,47.10952351213135,33.7659835979258,1217.3717620446207,1394.0462301693428,1057.755914236751,972.7113188314441,937.382683601512,647.4637356941641,104.38434018659348,0.010558166366501207,5.5654240351006665,0.07135921699433147,49.56377790551098,2.9580425933900627,1.944830628066578
685,BAP351,b686f946cfe408ec15644c7d6130dd5b85e8f71e,29740.250517534358,18036.214455376776,14817.60347820819,10099.14353191853,7023.246461206251,5518.902865265099,1256.095238095238,0.9709275757527096,129.14942857142856,0.6696309168079614,2.419752223630262,46.96187042017156,34.25969900010163,1639.0948908975786,1590.4052131913293,1067.6865308012314,883.2589495714287,1019.2936548179662,796.7894308365201,107.02612053228167,0.006237087448470474,6.639455140080613,0.09268401602329854,58.426110783808454,3.131212040350536,2.263878247060049
686,BAP352,7f7cafd0968edd52afac43b38052ebb97a7807e0,11014.117279403068,11715.649768412906,13788.386122161086,1234.197648428876,1191.66856190596,1171.2235476529384,258.8085106382979,0.7259445440241621,91.58836170212767,0.677084290059609,6.974366302736708,29.279136062599584,17.29199209566599,1889.8448943096255,1737.3708188483906,1763.6582481073833,1992.2497267631588,1787.924375613153,1543.4223494738565,37.83467370931195,0.17873570316639706,30.115821747716602,0.3172605801311628,53.205327824895896,7.169500887902182,3.120310463038208
687,BAP352,82f50fe8245156a5d5c1aabab0d3cf83d5ea7ae5,11547.970803165317,12070.332955667069,14074.186764157525,2417.2254994870045,2193.7831839077835,2030.2279883560618,241.21052631578948,0.6888116143658854,95.43194736842105,0.6988608899260342,-1.8876999949976039,28.846615081460047,17.04747547463803,2289.621720387766,1750.6547250676786,1580.4172927577215,3864.75657289227,3231.37983863552,2759.1306639289223,23.748863864417604,0.15387626002951674,25.00501639936055,0.2882625687317381,50.34887129299636,5.807277756730893,2.9469517914352
688,BAP353,00aaace32febc33b67c4a6c8bb90ea7b358bca9e,31577.24590066821,20410.06673522293,16791.175236571584,10883.166794087749,8022.926436038682,6020.029805386437,1463.35,0.9686360819928798,141.3394,0.708334367313119,-16.75025051311828,51.61028482109528,36.271390538201615,1125.3074769365048,1548.163221663722,1210.8305388824429,1035.1537913600193,1139.2431541328467,909.3585708952613,116.2982893479657,0.007383427553811167,7.639109574730343,0.03573183988478578,52.99578099173092,2.8140156210817877,1.4044380931967055
689,BAP353,fd96d52bc29610d2cc203b9917aeeb93396afba1,29694.37140617519,19181.826401017606,16110.597832538193,11457.504329960793,7701.496223732834,5616.025807620025,1648.2,0.9548227998174473,157.27645,0.7045426312950276,-10.268209278779825,54.82898090857494,38.59360132266218,1925.6511877187772,1646.1305290905893,1033.3332455722025,1471.3512189573808,1372.6471009339496,1068.5682373463626,122.75203932275315,0.014826954875939526,11.418189756400002,0.054835649662152056,53.163835751268074,3.1251940103809677,1.6773346756141831
690,BAP354,7e2442332591148c8a70817471819be86c9849de,30254.506815665143,19455.523453195663,16795.857453193854,9921.33333664387,7154.540489072149,5631.9140984253445,1318.1363636363637,0.9699215530253746,133.80431818181822,0.7151678475149585,3.276012004244177,49.30717786512885,34.2048055061859,1990.992465435374,1833.433358780355,1104.5039818458376,1360.9068394179747,1278.2973246489996,840.8348423436831,123.44356545731272,0.009840108044128599,7.554899428194254,0.0481194915064435,47.938289432548906,3.139843953021785,1.7620540797924187
691,BAP354,e62a65c62f6c5ac0826281bda4d02c5ea33979b2,27768.445732546123,17750.636048648845,15543.003892915493,10753.40964171019,7096.90810026262,5435.398956464434,1466.0454545454545,0.9570181336250194,146.98663636363634,0.7230074783846651,6.422980489523416,52.25359859055222,35.920994416012626,2393.6216331674973,2107.1927539458216,1427.8866423186232,1322.6831117125676,1157.7212593514332,669.6384666831724,132.38669091240223,0.015193770021406079,9.004325852163952,0.04089690166043973,46.14225731793925,2.62648193402496,2.1310377195683974
692,BAP355,19fe416117c8f5d0770570f3a442e41ea20b6af7,26986.322169285268,16178.025939222425,16161.855731159443,7801.541215670287,4913.501468813047,4571.977394423448,1062.4166666666667,0.9604094963695945,121.53954166666664,0.7059388968398818,0.7028280889208478,44.18640894973718,30.837356132161002,1903.5299946401367,1417.162937930177,1267.222852822847,987.6427825663626,815.4995824202325,798.1216830177468,153.2111122847694,0.009705775732303327,9.585514596783261,0.0730374294972907,52.76805554762893,4.109818990312919,2.362692522011218
693,BAP355,d2c6b5d2e4ca91f3b5b70bbce463937c733d335f,26688.56000583619,15937.059995485468,15874.077648343518,7747.3811805015475,4910.539616807363,4620.855552703142,1073.125,0.9593585362009701,122.2735,0.7103813812759445,9.439102676571082,44.40820597404575,30.986258570730694,2305.3126608252687,1706.5965941743502,1329.221482002827,797.4716287456326,602.2546307117302,561.9199316246934,138.88478568818172,0.009744311515028246,8.955000672444323,0.05174891458721924,55.068678871410214,3.4751550499623147,2.1994066834439536
694,BAP356,049e3e845e297247a176c05041240644dad0851f,30399.590836058956,19682.28402090343,17059.12344535305,9663.852866967629,7303.124503816737,5835.6926067732265,1474.2727272727273,0.9653823720154993,143.4285,0.6990501216630894,-12.49282324027192,51.44429895182518,36.65549633042388,1383.9799836759494,1322.280168737746,989.5926938046381,827.9676471751241,840.8850389926403,770.8267283203279,110.49851617973012,0.006433166569571353,5.841339105686212,0.03710350121814159,40.644313285224364,2.2539696088548,1.681748318389508
695,BAP356,cb6510798156a2393b063e1f17b57163b993ae5a,30067.36278828572,19332.123740457682,16651.46433677186,9830.055923963133,7422.965490741829,6040.129713485524,1512.1818181818182,0.9630830526186052,144.9875,0.6790969731552996,5.46348188958276,51.7342638692346,37.68331215131375,1640.3792517551997,1694.0033988999924,1251.798918017904,904.2997298702703,856.7026163586218,696.2838341062611,107.3288832397374,0.03868544134414602,13.945770226641688,0.0639786184915647,52.64388400949607,2.132067568607681,2.733269917017462
696,BAP357,ab63201cf99470cc9360b87bed317528b1c336e0,30159.77628663183,19121.883110851046,14762.721358761188,12651.03670433164,8682.30273284017,6170.939234420657,1869.4,0.9562124523920844,164.53113333333332,0.4062080124110581,-6.1700643224264855,51.34662850039577,46.58574765398027,1276.2733251955801,1609.1381722889394,1444.8633004464734,745.5016217959796,1063.9953206781558,862.8047386006419,112.67957097134205,0.012436651883947674,8.720593294582878,0.09419291397927783,26.20549308448629,2.0635703242490795,1.6744469062391294
697,BAP357,abb5079ee0030f6db0eabe43c2fe3a0e1302baff,31824.7700317204,19858.37222233414,15011.217247769238,11332.00203381479,8129.304629601542,6033.3569181337925,1707.8666666666666,0.968046643410148,149.92546666666667,0.3885223143322836,-9.909604157948575,48.89927896673721,44.66925491644454,1406.870244918355,1701.8336778533346,1425.8491329407716,830.7097476059113,995.3776030617025,895.7232528148922,96.87906059078183,0.0073377763884032035,4.870300135466371,0.1093811814137075,24.2477654313598,1.771167349269965,1.65225020641257
698,BAP358,bb79b358bd0f86aff05ab77798224c076a3cb563,28499.65882748366,16611.832145601515,14583.655655756595,11017.880481854083,6593.416659347712,5138.73940575868,1436.1176470588234,0.960726935887614,142.03252941176473,0.6130637951720915,-8.646541961596473,48.34812460393662,37.98835493155743,1441.8064709536534,1304.8733614635623,1068.6624677106267,999.1423906225563,1108.1489223007786,727.3881224994016,186.5642926556892,0.016565334697725753,11.602891283628658,0.06854402622665554,47.31439187636132,2.7299491768683546,3.366832765555812
699,BAP358,c094739f69518de239f985f8f6f15bc0110a6534,30161.3709166646,17384.58989672363,14988.845602422953,9717.437180131677,6086.0056048259175,4797.6901123300195,1267.1176470588234,0.9706090328671986,127.99347058823527,0.6257578591762618,-12.931699204206593,45.75303811477012,35.302121374331115,1450.7911758279104,1482.7983192203105,1367.8476989349992,929.1627675936144,1126.1331858772753,828.5219536161314,207.16384890737484,0.004518620565377739,11.174787409150383,0.07711897720448516,40.12799416532969,4.498614208741858,2.847683044489811
700,BAP359,84d1a8d284bb7a1509abb51381eeaec93db5b07e,31550.22782153235,18663.097171370806,16063.228029098644,10074.992279249891,6647.232233317425,5253.746645188389,1379.5,0.9685945262635519,135.7232692307692,0.5836220602551502,-18.730106206460302,46.82852131109483,37.79994848696185,1361.1231791746056,1192.9388266169958,835.7060869528697,969.9526558435548,1030.7014781959588,718.8751920064705,127.89566059878652,0.010231589446923215,8.31573094590099,0.06761934772082448,40.060564804887754,2.3015112395399506,2.2597261528363735
701,BAP359,958b88ad1f6c2a2870772504762a883a7551e281,31418.87432290957,18255.800025852823,15572.429105868716,10077.566997706894,6472.986182849852,5095.733725397776,1355.1153846153845,0.9677181653497888,133.18900000000005,0.5009577306800325,-5.17128468129742,45.04740628271961,38.57702287649599,1112.8093861996456,1378.1803080179398,1072.6867243685008,1056.7021821376509,1280.1544604042388,971.8146726094442,133.74732204364378,0.009180320310473215,7.529191637885172,0.09707268918448558,50.58595479389856,2.8087203825875995,2.2674775505727855
702,BAP360,32d70e81e9168f5e5cf20787738385646a86ab93,39562.3660929501,33982.9897868447,31926.27555532381,15825.489710178217,14812.17337246053,13403.568599140272,1584.5833333333333,0.9404095831741027,162.32379166666666,0.6753094151027644,-8.71068125204838,52.58529672175144,38.651903696257655,1485.3910954456276,1733.4629065099846,1644.6177363925501,836.4389549630309,1054.2687203121825,1095.4359755651928,97.04455125114572,0.02714994897856492,17.89545380446536,0.03712988311470685,56.140895485457435,2.036867587844303,1.546400729428436
703,BAP360,585d22cd824833a86bc2fb77d349b921f1698894,38169.63299628009,32943.61465319314,31217.150406133045,15670.713987377136,14560.21150211296,13165.287591978402,1651.0,0.9237851080801011,180.32422727272728,0.6837270871006501,-11.110517993094595,55.11870612439436,39.18511200344167,4518.6524701537055,3656.362076878805,2949.404123077521,3262.8567910108877,3088.9842502407723,2794.1643618942944,201.4102659699728,0.08652022526288274,70.88769342312281,0.07489377534046639,53.045762747741826,5.633537613229515,4.006434926730901
704,BAP361,c8a1c3744838d4bdcffba6362351d56458eb0ffc,12092.20634716684,12373.359586768183,14485.441024002173,2235.0422965924504,2023.380263656903,1849.1035861079583,236.69565217391303,0.8106125640871112,83.09073913043476,0.5628279202727701,-9.343895373520072,23.898920761750052,16.482779322200827,3008.7647572138517,2435.6898910671857,2120.7669855503773,3817.041819011054,3232.781506733546,2771.2203573673196,30.605161155074214,0.14429770386596197,29.46259743258065,0.3516660593134925,45.447985473123396,4.31318237737395,2.840249468014234
705,BAP361,d538c6305ea38b18117071fe9feca1a3376975ca,24319.103524727474,14469.651619025648,13390.866157944718,9329.015950805377,5985.455990635923,5332.381504428175,1488.4761904761904,0.9566856199061261,146.01395238095236,0.6212412259247642,-10.312116409475903,49.51727525422716,38.45565606359584,2012.9839710987628,1328.7088605669828,819.5019266703666,990.9840023437889,912.9361557288872,789.1081643003199,191.54571753177333,0.017039227357019664,10.43281885434704,0.07364182974956154,42.12551837360043,3.447434894713392,2.973614210087549
706,BAP362,a75d9f3b2a89a15e309daf28c73b17b47c76b7fc,28056.628751212902,16541.225668635565,14972.073874114589,10519.820148667159,6377.582152738151,5159.617195032875,1665.1363636363637,0.9651836368767441,151.58531818181817,0.5988422449283517,-14.43469173620041,51.87955349881513,41.066167248877974,1282.233697123115,1072.0212228453483,921.849508124694,1104.75790085391,893.2670479582872,564.1628871740623,124.53314550353386,0.013996766121799765,9.025097379167896,0.0869715766693472,45.96384105989881,2.7550555061084374,2.3056695651638366
707,BAP362,ed144c4933cda4f1d09e93475b5126d385aec7ce,30357.588261264285,17350.999741476367,15242.574692737648,9228.42472150753,5953.53963082995,4932.840419467539,1442.1818181818182,0.9660965419085236,139.84645454545455,0.6000312882947445,-13.601034853071969,48.35427431378466,38.258291066124414,1581.6504130311557,1357.318102164416,963.8996994182187,924.6344249443652,815.046278197894,542.0987291896593,108.0888683593434,0.016625810605904314,7.047975202156749,0.08197549759977008,33.554771787854726,2.643926843814749,1.97939130315676
708,BAP363,51a43dda45b211575dc9a26e3df470f336ec0f12,24561.500702718542,16798.76599601869,14838.243454960844,11305.911936770592,7036.808346306702,4908.578380970617,1586.0714285714287,0.8243978068958834,239.4485714285714,0.5205986331884322,9.744232967086718,52.30997419063721,42.90965880084101,6814.5603040129,3407.0934493445743,1828.7882277371746,4596.988592259816,3062.8606729292123,1894.5493113101084,190.2421389402764,0.08013579511749541,45.0884179000026,0.15106515402250723,45.469391002001906,7.235398696078663,4.4974796947829025
709,BAP363,f0e191169ed76ff5659368dee94de8b2665ab570,31539.463032782078,19990.496486797925,16388.79150962457,10909.29379882291,7593.197187641629,5589.142898283902,1271.0833333333333,0.9702443507258142,128.44241666666667,0.5171218845964854,-5.903162922463082,43.97338181351703,37.03467025416308,1378.4141791855518,1590.6870690351682,980.8872409795612,675.1857030476522,770.3936530657337,500.48835402890523,111.93135748251599,0.005982948403808723,7.3213635398970185,0.1214173069748945,37.231174694647436,3.2074070212347765,1.2691741059003743
710,BAP364,4510553b806cb6add56e7a6bb9d663555bc59a1b,27045.50281092525,15020.674974471327,15516.507898271077,7472.0278194174225,4356.809749547392,4122.451477870345,1656.0588235294117,0.9600610360261445,154.42276470588234,0.44196725203931403,-19.837301663717565,48.86722836879131,43.53822869648495,1506.5336146727045,1062.6830549774,883.5560464775616,949.1310873744882,694.0904414001801,556.5546399412475,205.40644786259614,0.01534273233519608,10.53359327656885,0.092973767011573,34.31381645572625,2.9101993368352175,3.185504295974328
711,BAP364,a3bf231b464da6d599dea850238777830fb4aee3,26898.373185843233,15123.40358309448,15584.006868302826,7434.1620722785565,4410.912671405823,4153.872196096927,1691.5294117647059,0.9671239710527677,151.47494117647057,0.42962330562278306,-18.901057485262694,49.163233546101914,44.125151550716566,1883.1101039725665,1544.2837008481017,1497.3471073444616,1411.2025799273374,952.5324806829612,688.255439545121,180.7201281149456,0.010279625058851882,9.926570760278876,0.09071158828680782,44.76240168010833,2.4242908515675947,2.950121294860218
712,BAP365,04580b8fae5b3eeef0163d32eab133d6177c7027,27421.140853789715,16052.173870463257,14715.532557293775,8774.363199384376,5820.966865291648,4902.694652225314,1226.909090909091,0.9682043899338268,127.45909090909093,0.6434826469164214,-23.4802404638335,45.50063561702118,34.54784334658235,1169.2817562700536,996.9811415601157,702.223524544477,738.9845995156342,636.7794614542802,519.2426179003655,64.17380350483408,0.006213319145120162,3.266398947859875,0.0652691766277343,35.45575265558716,1.9434385660439002,1.4807462388158408
713,BAP365,8ec411b87827a5a167a074993f878f7b6da5d579,25880.511937696832,15489.620319093498,14516.843690587713,9767.94935166836,5952.419394805012,4962.935305928642,1377.5,0.9607220690942245,139.16468181818183,0.634937429035853,2.1673441769236828,48.051964313838624,36.74932412465619,1079.9995094930337,1001.4784784939004,867.8709599558183,924.6401583550838,766.667868536762,636.6246999964983,79.56354154295256,0.006621218980290319,5.8350710069239184,0.07560620732395155,45.16747063945796,2.2301953884674757,1.776369473502568
714,BAP366,4b0115651f9dc6a7fc1d08755f797ff80a8b2b9a,31454.312850907445,21485.976438596845,19725.528503209356,12168.326186388735,8723.342035803948,7194.161641690879,2080.277777777778,0.9627887681782964,170.16316666666665,0.4058096293449236,-11.283084331309428,54.17479721524524,49.120476553670954,3105.3770885842996,2865.6965813048287,2360.3671811684,1952.480672985147,2175.4900958279786,1944.8039483387731,213.7199392155553,0.012786756186031815,10.320658444851968,0.09584092764801351,18.91699732415181,3.3314281086761572,2.4433525991066345
715,BAP366,d56e74543a1b89fa459e86dbdd27dd0b5e4b1c95,31192.209144914523,20976.537503348667,19220.523931598287,11643.375894078046,8276.431697420774,6759.641668747646,2132.875,0.9695197598278235,168.665125,0.419619581813571,-22.70902667838578,54.89494320736616,49.60592805746468,3131.777104032273,3217.597710621021,2343.5537557067582,2048.604757286604,2288.3321027578518,1773.239696020189,161.4677986472844,0.006790725772329925,9.418051078469825,0.07069679142357793,21.003423852009405,2.5045748286227862,1.9793794733935306
716,BAP367,20854cfbbe891c3b356719cc1a366e8aa76c5100,36870.04151655279,28858.811499405165,25697.70313689243,13486.892582589513,11594.19011587034,9728.496253336574,2582.521739130435,0.9669077905570838,189.72104347826087,0.3585584532881767,-1.3334089248929772,59.80181915706809,55.349130659160785,2519.4089342092943,2510.5027063818484,2163.6507442340667,1272.2621131055173,1233.5401785642462,1198.160952368822,206.68000509466037,0.008409734786822581,9.00429993986844,0.10878491582325177,29.432929750083197,2.9268900147617787,2.4036248326334215
717,BAP367,e091388c73b74cf19afeb79468126b38d8f91eef,39573.086786464504,30973.266016691923,27478.739022074835,11830.258078338655,10462.519466569245,8930.355812609194,2328.782608695652,0.973524556778777,176.10665217391303,0.36166119468469765,-12.716875927449337,56.8091248562999,52.546643074384114,2996.063408222908,3020.842103460748,2547.5558489906985,1313.947977111977,1161.485222053694,921.9551710184193,226.73451766763765,0.008798960257548803,12.099927477651546,0.1104087894634387,34.72008382609947,2.55949350835574,3.299449114255654
718,BAP368,58b2bd8cdbe0b042bf5bdc494b45d648198e9c2e,28969.214570735177,16791.13384634257,15969.279621860805,8104.84466299947,5664.401597503041,5205.451530297953,2010.7619047619048,0.9688194703533475,166.00261904761905,0.5327853837788473,-16.851136355730876,55.24216813895383,46.49409941936594,1565.893687054753,1262.9020265575616,982.8942115873705,1113.7658838499644,919.4450094623752,655.7472451393353,242.05679184065556,0.009179717001574732,9.028734952783752,0.06740046116294432,56.93651980849872,3.52893086923191,2.9769747128930506
719,BAP368,63b22b415a9f1b144b60c70157c91ec3d8e27974,27609.46001250297,16872.831634171307,16185.416412502518,9470.279900394378,5858.629107959571,4944.474578183146,2264.8,0.9601012168373135,182.65404999999998,0.5345626099180685,-3.901722392314219,58.68912713762929,49.22238243286244,2262.580707602617,2207.404872648475,2010.204850407907,1240.3799176660852,1237.4017371254356,858.9899678161189,267.80582124878623,0.012985774932527517,16.87038098179921,0.08409057145002785,49.048032352480114,3.6330326750643382,3.4256566767098757
720,BAP369,3a8e7f79b414f5719f190e465a2c82fbd68ba5bc,32620.471998836314,21053.432219369075,17437.054704768325,12232.175107566372,8620.425403996242,6280.407293593244,1903.2380952380952,0.9608013276589213,165.42690476190478,0.5883404380688796,-7.558067637961864,54.97716879588556,44.22712952395159,1983.424475468961,2879.59675399675,2685.6238552034074,923.0164175997114,1449.8289575028393,1413.1241864155136,237.57607302965192,0.011308358821906814,13.129979413177924,0.05738087511672357,51.83522636061309,3.8684720731271667,2.780869362133069
721,BAP369,9a93247a776e38b0bcf6155084195fda9c4d828f,32440.271939443697,20680.79719410412,17009.298949688662,12144.547694761843,8460.455525560046,6129.926149959538,1886.2857142857142,0.9642152165130998,162.8474761904762,0.6006240949850499,5.821277764502334,55.00858941183564,43.79340130241337,1746.9249493224488,2898.178617191605,2618.960565050375,1198.4819969499968,1972.910276695041,1915.3545775682885,215.73157925003534,0.007885840067416898,11.057423970432929,0.05382938838918407,41.499269749183725,3.3311730002033215,2.749216118514037
722,BAP370,d5d479d77d6492222377c4fd77597e16a6613f0e,28090.113636851303,16861.16219498218,15796.44299056381,10562.288244254885,6094.667256670069,4914.255942869932,2426.222222222222,0.9416550103569367,208.29372222222221,0.5601187306486906,13.444595966330205,61.41327643465471,50.655379058108046,2181.0396878789215,1973.0321931985532,1488.0116207624453,1331.0327254339556,1412.995632863682,979.4021822877879,302.1798365125827,0.017378363529435094,19.21188545055794,0.054916352524117085,41.54652345296187,4.288989500596319,3.296566956997289
723,BAP370,e6d9c5253c1caa6c7395dcd1024ee0aeabedb2ce,30438.466791808598,17685.962605848916,16345.471755228933,9206.58749379218,6043.41471148655,5165.173534397035,2060.0,0.973022311096043,164.62066666666666,0.5481695265642303,-15.865282008600868,56.32530594547538,46.76161977329181,1674.2985780832114,1720.0690260014808,1404.2460265728773,1153.2221944229227,1218.6242207943947,885.0374217485886,245.90385495626725,0.005222243623531807,10.705181098558828,0.06761712208763003,52.70483775776628,4.468903042118701,2.34124931686761
724,BAP371,0d327006640e4010be10c285d06f8e763db69a72,30217.436362396576,18090.56577965279,16939.761294915595,11588.365594187584,7136.782028416003,5964.584999480708,1581.7272727272727,0.9575280549339618,151.2292272727273,0.6183216670895605,-23.096134558094036,50.86561382071334,39.78331714975459,2853.994377150694,1782.4219598582215,1581.071402288082,1569.5553796185134,1298.784810445661,996.347466469527,241.11786918398823,0.02167310049483621,13.069476212522705,0.05527018562559838,49.65369205379372,4.218383475611809,3.5080034915889486
725,BAP371,174b72f9b03e68b31bdd283ceea4ba42bd1a9171,30664.593887735493,18537.05953156406,17388.551365516403,11958.57384932142,7656.6967805170225,6399.275269012218,1584.7727272727273,0.956903952269521,151.3315909090909,0.6076809643227403,4.282610343353077,50.7110513393759,39.994024535147894,2728.7011082836016,1799.3236366292751,1583.6969118627035,1712.8458905425216,1597.4098339469997,1317.3999975370443,241.18930163002506,0.022528524553015947,17.44898289752181,0.06280497471809246,57.07604270925859,4.452130215549154,3.4408959330853874
726,BAP372,3a142f2abac28e72a11bbaf062f276166b8cc9a2,38867.33684150968,32889.08146109897,30409.201655164365,13914.00674519828,12706.479667034004,11258.149372885242,1946.3125,0.9468155118574948,175.00168749999997,0.6503919942561905,-11.85246400709682,57.60898767706813,43.389260504516095,3832.488597637178,4281.220855832696,4067.884248223286,1378.5083443964525,1616.7304502938819,1597.4194471812546,208.6573727275132,0.018472115230378717,14.792186473722778,0.06308693351196375,53.5079655855634,3.5866151723437603,3.1647156052102194
727,BAP372,fc782bb952b6382e52934126c85168fce0f65553,39258.81519187242,33249.36461113393,30790.64006907865,13658.670313388568,12395.432045508642,10897.865546605313,1837.9166666666667,0.9092469296868463,195.14266666666666,0.6489312034723428,12.188890597061595,57.195386674768116,42.25713140360276,5167.856945892964,4833.751369892519,4139.536690829213,2960.8402499378126,2758.7261785609517,2487.406330156845,271.8807149990705,0.10818994276528454,61.145314272936986,0.099677741742555,48.73666692254687,5.4626247503443555,4.523343993056375
728,BAP373,b940a58df7f21262c36f6406a463322e30248bf3,28041.92265399865,17626.31512012865,16635.13796973441,10774.275681163577,6974.706872392982,5975.602965988218,1248.095238095238,0.9681221611967337,127.28961904761907,0.5269175475986246,10.262800259194316,43.44499780201447,36.67465500671816,1753.8541323303964,2118.4530800865236,1909.4371221227009,1562.5125172260016,1805.1112140012076,1336.0732010994375,145.46748941323787,0.005342608103418696,8.040780220079336,0.09036513960122851,46.117347795128126,2.1780380612797043,2.9482850909875036
729,BAP373,f00a779465316754738e9ec680c60672770bf91f,11486.726562971517,12058.245595198658,14125.12395288795,1448.6131469419759,1372.249862495561,1350.7189942843981,244.57142857142858,0.6659828483478798,100.13507142857142,0.6894835364016788,-18.29819333765741,29.729059476881353,17.814931270703045,1153.785834289691,1158.937723317017,1101.6707410105003,1684.935672215007,1394.4729093444355,1213.5873847188489,44.62886341523218,0.1626702746364568,28.29522223238217,0.26676610070323364,51.36639060846063,7.207542043734739,3.952540856119168
730,BAP374,01d3fb56f0e5533d24e219b937a11843d8123b84,37911.63316959143,29286.669420763854,27083.540207773447,14423.331693537533,12025.515110135078,10197.42065318674,1723.04,0.9368439430912876,170.65024000000003,0.5590450603482693,-12.382525428554063,52.26432469844505,42.81679057848735,4569.823221644867,4774.126495591958,4252.254464910732,1938.0065072782593,1990.658186554275,1734.9921257658764,188.15762009549337,0.04171676487490576,32.13949869615269,0.09249119124929052,55.51491237409372,3.7947600786744857,2.894420611897457
731,BAP374,446acd63f8b501f6814a32fcfc9a2b5b76b0be0b,39043.43200746391,30696.314053397095,28563.99613102632,12732.548849796876,11028.46407972808,9480.527051564839,1553.6666666666667,0.8476988138857361,231.62461904761906,0.5673387522881521,-6.262116457933135,51.441051093515064,41.04631268135445,6830.851649247945,5724.809388696803,4852.736954968515,2938.5688693001243,2786.5337985423516,2509.3099397996275,245.8778829690327,0.1393340927929127,106.71834978693974,0.13001441937693956,41.52160616908661,5.9156718130676165,4.203329975037124
732,BAP375,8e713323ec87bfb341d2eb1737f42446c6ea7575,30010.96764746244,20641.470527438367,19387.30248003874,13911.483445291848,9282.188959288125,7608.226747302664,2192.7391304347825,0.8458813729031747,295.85965217391293,0.5090943370185327,5.578057400105671,59.42390123329844,50.277509256443075,5097.173131789167,3305.7595744240657,2771.9030699919776,3094.9301580735937,2486.1636762358576,2129.915910402386,325.2669138067862,0.09430327225938445,62.1206705472273,0.11598049684875668,51.070740806447525,5.699904950334407,2.8040979227414584
733,BAP375,ca9ee080eeb67a17f9d0df3eed114f24b3dea03d,33797.30206629769,22633.173510330642,20810.83868469365,12786.864496547396,9229.637668239455,7771.186443773859,1891.9545454545455,0.9597659073529123,163.96168181818186,0.4571100654733191,-3.678518987643105,52.38078815027543,46.157909406135495,2345.695882319284,2662.378232957682,2432.5522546686525,1477.4688794367578,1973.3997755745718,1777.6104311477557,206.79814802355955,0.01188332173769967,10.1886691471054,0.105802305142248,43.435878553122095,3.0685120483494988,2.938668202864443
734,BAP376,8dded0535693eb7130c68e27495f4381b5c7f028,31887.611542269588,21291.470757778734,19802.45981239713,10739.421467855573,8488.388993125409,7065.753973787653,1189.5833333333333,0.9364021190613078,133.3575833333333,0.573680895122988,-17.968769464504636,43.69838528616375,35.16172135120487,3244.2372701362574,3127.690514735717,2303.536580665554,2131.5162164178396,2244.530765432381,1760.0214814370363,260.2358322864034,0.03580214469695898,16.555649882630156,0.09725080812816109,50.306041188565345,5.806944241008855,3.2782380976955428
