imageSource,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,oBoundingBox_1,oBoundingBox_2,oBoundingBox_3,oBoundingBox_4,oBoundingBox_5,MeanIntensity_r,MeanIntensity_g,MeanIntensity_b,StdIntensity_r,StdIntensity_g,StdIntensity_b,MinIntensity_r,MinIntensity_g,MinIntensity_b,MaxIntensity_r,MaxIntensity_g,MaxIntensity_b,Area,FilledArea,Solidity,Perimeter,Eccentricity,Orientation,MajorAxisLength,MinorAxisLength
BAP378-1.jpg,471.289102671846,982.818726193394,472,985,19,12,471.289102671846,982.818726193394,15.2096574340634,7.87293289025249,2.21320999657076,0.115527212619781,0.134570956230164,0.135734796524048,0.0560669153928757,0.0723752975463867,0.0740112066268921,0.0901960842311382,0.0666666682809591,0.10196078568697,0.109803915023804,0.117647051811218,0.149019598960876,510,510,0.139370024289678,80.999,0.31297512119626,126.807591979668,11.1860834923641,8.45033925110148
BAP285-2.jpg,568.638643042776,663.581337088205,566,666,9,11,568.638643042776,663.581337088205,7.10245650713398,4.73518087994095,2.74747430528543,0.046042263507843,0.0381880849599838,0.0488710552453995,0.0479377582669258,0.0324860922992229,0.0275282561779022,0.086274515837431,0.0745098069310188,0.0862745121121407,0.156862735748291,0.203921586275101,0.164705902338028,689,689,0.0253350836638985,26.564,0.345337996592484,157.418682013493,10.8225669857125,8.40789587775823
BAP342-2.jpg,685.753910891588,654.156262763785,684,657,12,8,685.753910891588,654.156262763785,6.47652102882102,7.42784742393168,2.10294657305317,0.0834435820579529,0.108702763915062,0.082350566983223,0.0495134592056274,0.0725111216306686,0.0520191416144371,0.0509803965687752,0.0666666692122817,0.0823529437184334,0.164705872535706,0.254901975393295,0.26274511218071,301,301,0.024904347355625,17.549,0.447468324185103,120.489963177447,8.3526277848074,9.27489026470823
BAP295-1.jpg,819.560251252369,559.774866338895,819,562,11,11,819.560251252369,559.774866338895,7.39996378427022,5.95008954971533,2.26406878220807,0.12392270565033,0.104419440031052,0.0728535205125809,0.071506142616272,0.0705576613545418,0.0556447356939316,0.0352941192686558,0.0588235296308994,0.0588235296308994,0.223529398441315,0.192156881093979,0.180392175912857,340,340,0.0265433755379409,31.741,0.50278102675297,129.721585747846,9.20269882207366,5.69075808056688
BAP344-2.jpg,763.541372860903,696.315434441815,762,691,15,17,763.541372860903,696.315434441815,9.76551278429243,8.95174105876112,2.9914054457225,0.0736954212188721,0.038830429315567,0.0274299085140228,0.0455086678266525,0.0287585556507111,0.0192925557494164,0.0352941192686558,0.0470588244497776,0.0352941174060106,0.196078419685364,0.215686291456223,0.180392175912857,699,699,0.0329664206871124,29.178,0.281744516629088,171.39490685235,9.28602930004246,10.7862822376839
BAP316-1.jpg,703.968079178368,757.389052333928,709,753,16,18,703.968079178368,757.389052333928,7.02627835069134,10.0617205660542,2.45317733355937,0.0899775624275208,0.100036025047302,0.0640156865119934,0.0809705257415771,0.089729480445385,0.0570831634104252,0.0784313715994358,0.0705882385373116,0.0627451012842357,0.266666650772095,0.282352954149246,0.298039227724075,577,577,0.0213727643141781,36.984,0.238548389552285,140.556707610109,10.3681738668096,7.63889849027763
BAP345-2.jpg,587.411150248465,708.262726284704,592,710,22,22,587.411150248465,708.262726284704,11.2990948196422,11.9241114361048,2.81240203622478,0.123494803905487,0.109862670302391,0.0611713528633118,0.0706410557031631,0.0607113763689995,0.0257538929581642,0.0588235296308994,0.0588235296308994,0.0588235296308994,0.254901945590973,0.258823543787003,0.203921586275101,804,804,0.0391298155664744,55.228,0.216445750799321,161.138766969679,13.2757954231231,7.85160957092714
BAP318-2.jpg,645.143348276962,744.813200616839,642,743,15,17,645.143348276962,744.813200616839,10.0549992365709,7.62030030115853,2.63250900731298,0.0918941497802734,0.126869946718216,0.0789749622344971,0.0516118258237839,0.0727925896644592,0.0409947484731674,0.0549019649624825,0.0588235324248672,0.0627451012842357,0.168627440929413,0.30588236451149,0.274509817361832,468,468,0.0237018948776835,19.089,0.393237893142955,150.831655649207,11.7542157053304,7.74502348506793
BAP272-2.jpg,741.048542339576,775.580654563903,741,779,15,13,741.048542339576,775.580654563903,8.11975574188594,7.60540005324676,2.60932808220179,0.142869412899017,0.150803849101067,0.116636276245117,0.0540637075901031,0.0854645147919655,0.0611333288252354,0.0784313790500164,0.0705882385373116,0.062745101749897,0.199999988079071,0.30588236451149,0.207843154668808,742,742,0.0211361100373133,32.799,0.357162247422268,149.503486475127,14.8348499628381,10.8337398313483
BAP309-2.jpg,522.143134337611,637.315627148138,527,642,17,14,522.143134337611,637.315627148138,12.1097041433275,9.40402623030724,2.40976222275546,0.105029374361038,0.064069464802742,0.0298424065113068,0.0597552806138992,0.0698440223932266,0.0686812661588192,0.0509803965687752,0.05098039470613,0.0549019630998373,0.199999988079071,0.337254911661148,0.321568638086319,789,789,0.0291050678701452,40.797,0.134937312661554,138.069204993952,11.5613843126997,9.55298322314026
BAP299-2.jpg,713.025769325918,667.204329768241,709,665,12,13,713.025769325918,667.204329768241,10.8828110299729,5.23299191498519,2.37174991163038,0.123229771852493,0.0969095677137375,0.0884893536567688,0.0771703273057938,0.0764027535915375,0.0546834468841553,0.0470588244497776,0.0470588244497776,0.0470588244497776,0.176470577716827,0.196078449487686,0.215686291456223,672,672,0.0391591251658465,28.922,0.358418388624199,135.891259996947,11.9970982795755,6.02666421425052
BAP326-1.jpg,535.867811348563,718.925343601987,536,719,12,15,535.867811348563,718.925343601987,6.82312348016181,5.08553700462961,3.00025305039182,0.156380414962769,0.18970051407814,0.1773981153965,0.0550564229488373,0.0643798410892487,0.0731351524591446,0.0549019575119019,0.0705882366746664,0.0588235296308994,0.141176462173462,0.2156862616539,0.254901945590973,1013,1013,0.0358272333629978,46.991,0.387975804914043,171.901837258702,10.6828421482774,12.7626411094117
BAP354-2.jpg,866.476170915093,703.107932671606,877,706,25,21,866.476170915093,703.107932671606,10.0751597700618,11.0331664806837,2.65576781072961,0.105619758367538,0.101475223898888,0.059984028339386,0.068422719836235,0.0579986572265625,0.0400616899132729,0.0862745121121407,0.0588235314935446,0.0823529437184334,0.184313714504242,0.203921586275101,0.121568650007248,477,477,0.038530230512359,31.468,0.166623247541596,152.164286921505,10.5025101727699,7.05976529653884
BAP348-2.jpg,736.765224571648,670.256231590979,736,669,16,14,736.765224571648,670.256231590979,8.92664256422101,6.33972893122204,3.0912981254134,0.0986779630184174,0.0676095187664032,0.0542777627706528,0.0795353055000305,0.0670220628380775,0.037808932363987,0.0588235333561897,0.0823529437184334,0.0588235314935446,0.278431355953217,0.325490206480026,0.266666680574417,537,537,0.0944941497790164,23.157,0.357950363389027,177.118335802891,12.1516127225551,10.5737516857135
BAP357-1.jpg,602.269670718956,688.188697721477,602,687,11,8,602.269670718956,688.188697721477,6.57119309096581,6.29978031758592,1.57888667053893,0.0587456226348877,0.0747822523117065,0.0689891278743744,0.0462668091058731,0.0593249052762985,0.0465167909860611,0.0509803928434849,0.0509803928434849,0.0509803923778236,0.160784304141998,0.156862735748291,0.145098060369492,383,383,0.0432401090200557,25.215,0.336368916391675,90.4635425513431,7.17014315776311,5.79956585033401
BAP287-2.jpg,665.77035733514,628.219634996165,669,635,21,20,665.77035733514,628.219634996165,10.6260845878702,11.9524195084111,2.78338436662111,0.101965069770813,0.0672761350870132,0.0532063394784927,0.0567207857966423,0.0526011027395725,0.039152592420578,0.0705882348120213,0.0745098069310188,0.0705882380716503,0.168627440929413,0.329411774873734,0.333333343267441,770,770,0.0504993870948912,67.982,0.233047143679565,159.476176970084,13.8393623119172,8.77757676164452
BAP355-1.jpg,913.483350384145,693.595025848356,913,693,29,19,913.483350384145,693.595025848356,11.3703997102962,13.4265139695488,2.93674488476262,0.140065848827362,0.0987538546323776,0.0714275985956192,0.0588244795799255,0.0422534756362438,0.0480424724519253,0.149019610136747,0.129411771893501,0.156862750649452,0.223529398441315,0.215686291456223,0.21960785984993,647,647,0.0415361247166351,47.091,0.317390554653768,168.263087403531,20.1159696874075,8.88702140210542
BAP316-2.jpg,695.074214755485,635.00620824617,695,634,15,16,695.074214755485,635.00620824617,7.48383026185389,7.39010558062575,2.85062460121514,0.108889758586884,0.102100282907486,0.0550680160522461,0.0462738573551178,0.0494352206587791,0.0357903800904751,0.062745101749897,0.0627450998872519,0.0627450998872519,0.152941167354584,0.164705902338028,0.149019628763199,617,617,0.0309704993045444,30.583,0.399025450106494,163.328758625791,11.2743190150446,6.99804456126952
BAP356-1.jpg,851.600731307004,821.604932087867,847,816,17,18,851.600731307004,821.604932087867,11.0967257483301,9.82479662759273,2.54247035381437,0.0787727832794189,0.0758655369281769,0.0683462172746658,0.0512720718979836,0.0454269424080849,0.0431695654988289,0.0705882385373116,0.05098039470613,0.0980392168276012,0.145098030567169,0.196078449487686,0.243137270212173,418,418,0.0205774358329817,25.778,0.157475290968828,145.672820810696,7.29021833690516,6.38394244323761
BAP355-2.jpg,842.170238319605,678.612955131489,850,684,24,17,842.170238319605,678.612955131489,15.0597691917501,13.8747793072756,2.86944366806458,0.138442873954773,0.113049775362015,0.0958861857652664,0.0461711958050728,0.03512267395854,0.0303416810929775,0.10196078941226,0.0823529432527721,0.0980392172932625,0.164705872535706,0.184313744306564,0.196078449487686,585,585,0.0427781854198424,39.97,0.193898957740578,164.407011730638,15.4562799243657,7.8057050652048
BAP318-1.jpg,587.552856855952,549.945594301058,582,543,15,16,587.552856855952,549.945594301058,7.78152694806422,7.91648691078378,2.76707675467185,0.108305037021637,0.127921223640442,0.0917414277791977,0.0945291668176651,0.118443101644516,0.0875239595770836,0.0784313753247261,0.0627450998872519,0.0549019630998373,0.192156851291656,0.26274511218071,0.301960796117783,464,464,0.00908613754800147,17.054,0.227369939876913,158.541819631454,7.25999066048581,6.61141090415624
BAP309-1.jpg,828.553596489113,687.836570274225,833,688,16,21,828.553596489113,687.836570274225,8.54867424096629,11.6898476089883,3.05724370879679,0.113554447889328,0.0841157287359238,0.0530318021774292,0.0701786428689957,0.0555368401110172,0.0549109652638435,0.0745098106563091,0.0588235296308994,0.0784313753247261,0.290196061134338,0.298039227724075,0.278431385755539,853,853,0.0216129720671225,35.339,0.136422607628286,175.167161456979,10.9241285847047,11.6594210656914
BAP351-1.jpg,693.083083529539,660.831213024905,690,662,19,20,693.083083529539,660.831213024905,10.020833807576,7.96846179043959,2.84218433320766,0.100011587142944,0.10592357814312,0.0757331252098083,0.0613485276699066,0.0676415264606476,0.0541625991463661,0.0901960805058479,0.0862745116464794,0.0862745121121407,0.168627440929413,0.184313744306564,0.17647060751915,362,362,0.0198220995322445,25.316,0.43908656741904,162.845166891003,14.8948349472237,9.94001615732146
BAP334-1.jpg,687.510146189579,637.40768688691,685,641,8,10,687.510146189579,637.40768688691,10.1826590128311,5.08282397528429,1.82211226346423,0.115397721529007,0.051725760102272,0.0481828153133392,0.0477991327643394,0.0414498522877693,0.0402344204485416,0.0862745116464794,0.0509803928434849,0.0588235296308994,0.34509801864624,0.439215689897537,0.474509805440903,505,505,0.0650857528625879,31.733,0.414622855901018,104.39934249553,6.03100032886846,9.86275458482582
