,stdArea,totalCount,majorAxisLength,sample,averageArea,stdMinorAxisLength,minorAxisLength,stdMajorAxisLength
505,202.2347229,28,45.23115253,BAP288,1276.038462,4.016861957,37.53792618,4.368476449
506,136.8554238,28,45.41733457,BAP288,1212.954545,1.799458837,35.34758745,4.745924708
507,262.6384587,19,53.68265261,BAP289,1883.8,2.436423782,46.29230493,3.02404526
508,236.890936,16,54.07766855,BAP289,2064.533333,2.675619191,48.90971227,3.611196658
509,283.2997638,19,54.73082113,BAP290,2036.277778,3.025160478,47.78151707,4.448598878
510,209.1193173,20,56.0130286,BAP290,2048.666667,2.102589764,46.95600361,3.441692925
511,371.0071395,18,52.0434641,BAP291,1855.235294,4.355343327,45.43448364,5.395561652
512,417.8286571,20,52.70756819,BAP291,1909.052632,5.017855945,46.15527078,5.711253302
513,366.8975896,26,62.18723709,BAP292,2416.333333,4.928768506,50.35055868,4.055112081
514,380.6876973,27,60.59112586,BAP292,2299.913043,4.089752992,49.3946979,5.348278668
515,244.9106163,22,54.38855361,BAP293,2045.7,3.359091005,48.57241948,3.055522729
516,239.0627243,22,53.86679033,BAP293,1978.473684,2.78731377,47.36643837,3.735329575
517,225.5542704,18,57.33996067,BAP294,2276.266667,3.230650756,50.82831121,2.473503698
518,193.6798159,20,57.74609734,BAP294,2308.4375,2.908965713,51.15228413,2.227143004
519,0.0,12,58.49899863,BAP295,1545.0,0.0,38.70070598,0.0
520,213.3085338,21,51.43253498,BAP295,1637.571429,2.825259057,42.53720281,6.485381194
521,198.5159821,19,54.71788681,BAP296,1826.588235,2.721138204,42.7995516,3.46046474
522,172.5689645,21,55.25598756,BAP296,1885.45,2.353977232,43.81522566,3.404693859
523,44.80148807,23,39.14644995,BAP297,221.6,4.082895229,17.1029323,6.941249797
524,263.4695191,14,62.68438355,BAP297,2217.75,3.423452921,51.29467724,3.334425557
525,174.1557149,26,51.41599469,BAP298,1475.692308,2.961577501,37.16601199,4.130287273
526,188.1735476,26,52.42924506,BAP298,1553.846154,3.312755661,38.58593957,3.222168805
527,231.0259382,21,53.97531603,BAP299,1910.333333,2.833223229,45.71981665,3.873124843
528,0.0,15,57.68848197,BAP299,226.0,0.0,34.87431004,0.0
529,244.0373787,17,62.08844594,BAP300,2356.588235,3.662772757,49.00514485,3.770904477
530,239.0286717,18,64.49271006,BAP300,2396.0,2.895495765,48.80265636,6.475478581
531,255.4662939,19,57.08675325,BAP301,2101.8125,2.607039607,47.27332079,4.767523442
532,245.2406565,20,58.50992618,BAP301,2102.142857,1.740686788,47.23548491,5.605695944
533,148.5594947,16,53.00607745,BAP303,1804.071429,2.121929645,43.54020035,2.906483084
534,158.9631683,18,53.2941558,BAP303,1786.666667,2.003810734,42.95964108,3.206636851
535,170.8635709,18,51.29510952,BAP304,1510.588235,3.563094344,38.17987217,3.431603849
536,154.0219059,20,52.87300661,BAP305,1570.05,2.33932684,38.77548488,3.699573355
537,165.4475446,20,52.28228589,BAP305,1613.9,2.626451234,39.72685121,3.02698365
538,180.9883298,17,59.96524145,BAP306,2234.285714,3.625527179,47.82038898,2.300504574
539,216.3282614,15,63.3922525,BAP306,2373.5,3.415475433,48.90474188,4.114484589
540,217.0334363,19,56.56934846,BAP307,1887.473684,3.526238624,43.6799947,4.382348862
541,165.3224165,19,57.07291303,BAP307,1900.842105,2.77824631,42.91235872,2.209236215
542,318.487092,19,59.8288036,BAP308,1999.833333,5.075240708,43.59147232,4.137423786
543,250.2525921,17,59.58246535,BAP308,1991.588235,3.378179834,42.77452647,3.024891219
544,56.97119844,34,40.64575625,BAP309,276.4210526,4.096221959,17.35813176,8.723100623
545,26.45505287,22,50.05512929,BAP309,185.2307692,3.859940598,12.22642397,14.7507952
546,62.71893598,33,38.47297045,BAP310,241.4583333,3.042601561,17.70146612,7.594584405
547,349.4201944,12,56.08539606,BAP310,1550.833333,4.053502005,38.12499162,2.420340833
548,237.4671635,20,59.66036453,BAP311,1878.631579,2.862064614,40.31560667,4.140907639
549,223.3607294,20,60.93879815,BAP311,1956.388889,2.997917558,41.29900188,3.838528025
550,143.7008746,18,57.67405231,BAP312,2057.055556,2.542501177,45.83431152,2.910808587
551,257.6804373,19,60.89494425,BAP312,2138.947368,2.542115211,47.33484404,5.662309722
552,154.2365382,20,58.72762281,BAP313,2123.916667,1.908018907,46.67842583,1.80972264
553,161.2687799,18,57.18687256,BAP313,2091.294118,2.405958199,47.2823333,3.356193551
554,264.8689171,22,50.41311694,BAP314,1637.470588,3.87161274,41.62302097,4.458573138
555,205.9611614,23,52.36900996,BAP314,1678.0,3.392733367,41.07911447,2.604915604
556,181.0005072,17,64.38053788,BAP315,2235.0625,1.402796183,44.46593724,3.96214638
557,148.2975129,18,64.75221606,BAP315,2270.1875,1.936215436,45.37332124,3.177781811
558,278.4736547,15,65.22395084,BAP316,2394.083333,6.576976095,51.95527652,13.68898611
559,36.3516162,35,31.8256129,BAP316,200.6,3.112235053,16.84015107,8.758797343
560,231.3817282,14,54.80413651,BAP317,1913.363636,3.373710434,45.70926234,3.553111466
561,291.8994956,16,51.62596387,BAP317,1831.533333,3.778754357,45.43373439,4.445198825
562,26.5929972,19,50.03998999,BAP318,210.75,3.237870731,22.86518864,7.313068022
563,0.0,21,61.50662064,BAP318,161.0,0.0,10.12614926,0.0
564,203.676627,14,59.11806939,BAP319,1875.214286,3.272118211,40.89958623,3.64094823
565,247.2806387,14,62.10761085,BAP319,1966.0,5.134283442,42.69871459,6.12335031
566,219.5051607,16,61.20715074,BAP320,2336.466667,2.653688836,49.35097835,3.847527763
567,220.2035901,18,59.47456392,BAP320,2280.5625,3.042994869,49.24622107,3.330863593
568,252.5624291,16,63.88915253,BAP321,2624.071429,3.186342817,54.02820684,3.974831264
569,226.5009658,16,64.60074583,BAP321,2577.25,3.698031422,53.42764267,2.32962394
570,140.1403175,19,55.73306547,BAP322,1796.9375,1.997705492,41.41936681,3.028270841
571,121.806099,20,54.14476926,BAP322,1787.105263,1.769423141,42.50880872,2.657274787
572,254.0286371,21,53.7343006,BAP323,1989.631579,4.075318785,47.83161343,3.058887536
573,169.6565865,20,52.95814066,BAP323,1929.105263,2.091335107,47.28533709,2.866445879
574,373.7929963,16,56.91271564,BAP324,2322.285714,4.251844997,52.36324214,4.520889071
575,292.0,16,59.8729299,BAP324,2237.0,3.806042596,48.59329301,3.978400422
576,293.8701924,21,54.84137287,BAP325,2062.1,3.582152643,48.7283499,3.230451781
